word	type	count	position	team
machad001man	player	9820	3B	SDP
surprise	word	9803	N/A	N/A
everyone	word	9786	N/A	N/A
appears	word	9767	N/A	N/A
la	word	9750	N/A	N/A
type	word	9743	N/A	N/A
ten	word	9726	N/A	N/A
vs	word	9720	N/A	N/A
easy	word	9718	N/A	N/A
based	word	9717	N/A	N/A
lower	word	9713	N/A	N/A
candidate	word	9708	N/A	N/A
outside	word	9686	N/A	N/A
reached	word	9650	N/A	N/A
soto--003jua	player	9626	OF	WSN
thanks	word	9619	N/A	N/A
anyone	word	9579	N/A	N/A
considered	word	9575	N/A	N/A
eventually	word	9543	N/A	N/A
entering	word	9539	N/A	N/A
verlan001jus	player	9525	SP	HOU
taken	word	9518	N/A	N/A
er	word	9513	N/A	N/A
strikes	word	9495	N/A	N/A
stroma001mar	player	9483	SP	TOR
sanchez	word	9422	N/A	N/A
allow	word	9389	N/A	N/A
began	word	9378	N/A	N/A
particularly	word	9373	N/A	N/A
drew	word	9373	N/A	N/A
held	word	9371	N/A	N/A
hopefully	word	9360	N/A	N/A
stats	word	9350	N/A	N/A
andrew	word	9344	N/A	N/A
rumors	word	9339	N/A	N/A
heading	word	9281	N/A	N/A
else	word	9280	N/A	N/A
notable	word	9264	N/A	N/A
fangraphs	word	9263	N/A	N/A
fall	word	9237	N/A	N/A
batter	word	9208	N/A	N/A
everything	word	9180	N/A	N/A
reporters	word	9178	N/A	N/A
potentially	word	9151	N/A	N/A
hernandez	word	9146	N/A	N/A
dl	word	9126	N/A	N/A
ramirez	word	9123	N/A	N/A
buxton000byr	player	9109	CF	MIN
alonso000pet	player	9108	1B	NYM
plays	word	9106	N/A	N/A
leave	word	9081	N/A	N/A
fwar	word	9067	N/A	N/A
earn	word	9036	N/A	N/A
optioned	word	8998	N/A	N/A
cabrera	word	8996	N/A	N/A
chapman	word	8993	N/A	N/A
difficult	word	8941	N/A	N/A
report	word	8906	N/A	N/A
positive	word	8892	N/A	N/A
pay	word	8886	N/A	N/A
worse	word	8870	N/A	N/A
active	word	8855	N/A	N/A
health	word	8843	N/A	N/A
brian	word	8838	N/A	N/A
reportedly	word	8833	N/A	N/A
rule	word	8802	N/A	N/A
coach	word	8802	N/A	N/A
anderson	word	8797	N/A	N/A
scherz001max	player	8795	SP	WSN
spend	word	8790	N/A	N/A
contracts	word	8784	N/A	N/A
poor	word	8765	N/A	N/A
possibility	word	8764	N/A	N/A
command	word	8762	N/A	N/A
west	word	8751	N/A	N/A
clearly	word	8744	N/A	N/A
ultimately	word	8743	N/A	N/A
am	word	8739	N/A	N/A
positions	word	8711	N/A	N/A
rbis	word	8704	N/A	N/A
carlos	word	8704	N/A	N/A
link	word	8691	N/A	N/A
bregma001ale	player	8676	3B	HOU
questions	word	8654	N/A	N/A
jeff	word	8651	N/A	N/A
idea	word	8644	N/A	N/A
diaz	word	8613	N/A	N/A
beat	word	8603	N/A	N/A
keeping	word	8595	N/A	N/A
ways	word	8593	N/A	N/A
tax	word	8590	N/A	N/A
upon	word	8582	N/A	N/A
kept	word	8581	N/A	N/A
perfect	word	8568	N/A	N/A
beginning	word	8566	N/A	N/A
selected	word	8561	N/A	N/A
process	word	8550	N/A	N/A
note	word	8541	N/A	N/A
unlikely	word	8541	N/A	N/A
returning	word	8535	N/A	N/A
mind	word	8519	N/A	N/A
takes	word	8513	N/A	N/A
managed	word	8500	N/A	N/A
valuable	word	8495	N/A	N/A
seeing	word	8493	N/A	N/A
ranks	word	8477	N/A	N/A
eligible	word	8470	N/A	N/A
slugger	word	8456	N/A	N/A
trout-001mik	player	8453	CF	ANA
opt	word	8427	N/A	N/A
yes	word	8399	N/A	N/A
catching	word	8380	N/A	N/A
whole	word	8378	N/A	N/A
catchers	word	8357	N/A	N/A
spending	word	8334	N/A	N/A
development	word	8329	N/A	N/A
stint	word	8311	N/A	N/A
push	word	8310	N/A	N/A
must	word	8306	N/A	N/A
consecutive	word	8303	N/A	N/A
gray--001son	player	8291	SP	CIN
mostly	word	8281	N/A	N/A
struggling	word	8265	N/A	N/A
amount	word	8258	N/A	N/A
meanwhile	word	8249	N/A	N/A
dominant	word	8224	N/A	N/A
became	word	8210	N/A	N/A
interested	word	8196	N/A	N/A
helped	word	8177	N/A	N/A
felt	word	8174	N/A	N/A
love	word	8160	N/A	N/A
wilson	word	8130	N/A	N/A
surely	word	8113	N/A	N/A
running	word	8099	N/A	N/A
tucker001kyl	player	8074	OF	HOU
fun	word	8068	N/A	N/A
target	word	8058	N/A	N/A
miguel	word	8056	N/A	N/A
frames	word	8024	N/A	N/A
risk	word	7981	N/A	N/A
nd	word	7976	N/A	N/A
returned	word	7954	N/A	N/A
couldn	word	7953	N/A	N/A
outfielders	word	7931	N/A	N/A
missing	word	7918	N/A	N/A
includes	word	7910	N/A	N/A
gold	word	7908	N/A	N/A
trevor	word	7907	N/A	N/A
chances	word	7906	N/A	N/A
points	word	7904	N/A	N/A
de	word	7903	N/A	N/A
cruz	word	7894	N/A	N/A
none	word	7868	N/A	N/A
count	word	7838	N/A	N/A
rosenthal	word	7838	N/A	N/A
hoyer	word	7834	N/A	N/A
drafted	word	7833	N/A	N/A
rebuild	word	7824	N/A	N/A
picked	word	7810	N/A	N/A
everyday	word	7810	N/A	N/A
ross	word	7806	N/A	N/A
walker	word	7786	N/A	N/A
decent	word	7783	N/A	N/A
rp	word	7763	N/A	N/A
october	word	7755	N/A	N/A
join	word	7730	N/A	N/A
fair	word	7694	N/A	N/A
robert	word	7687	N/A	N/A
swanso001dan	player	7648	SS	ATL
consistent	word	7645	N/A	N/A
acquire	word	7624	N/A	N/A
hoping	word	7615	N/A	N/A
myers	word	7594	N/A	N/A
prove	word	7586	N/A	N/A
opponents	word	7585	N/A	N/A
latest	word	7569	N/A	N/A
eye	word	7567	N/A	N/A
acuna	word	7556	N/A	N/A
talks	word	7546	N/A	N/A
walking	word	7536	N/A	N/A
noted	word	7534	N/A	N/A
gives	word	7530	N/A	N/A
upside	word	7526	N/A	N/A
professional	word	7521	N/A	N/A
capable	word	7517	N/A	N/A
rd	word	7516	N/A	N/A
kevin	word	7500	N/A	N/A
mlbtr	word	7494	N/A	N/A
multi	word	7486	N/A	N/A
appear	word	7445	N/A	N/A
lefties	word	7421	N/A	N/A
thrown	word	7416	N/A	N/A
guerrero	word	7415	N/A	N/A
effective	word	7407	N/A	N/A
improved	word	7403	N/A	N/A
wanted	word	7382	N/A	N/A
obvious	word	7360	N/A	N/A
perez	word	7341	N/A	N/A
heyman	word	7339	N/A	N/A
complete	word	7324	N/A	N/A
facing	word	7323	N/A	N/A
focus	word	7301	N/A	N/A
whom	word	7289	N/A	N/A
president	word	7284	N/A	N/A
lose	word	7280	N/A	N/A
wants	word	7269	N/A	N/A
competitive	word	7236	N/A	N/A
north	word	7225	N/A	N/A
definitely	word	7224	N/A	N/A
saves	word	7218	N/A	N/A
jackson	word	7202	N/A	N/A
somewhat	word	7193	N/A	N/A
included	word	7187	N/A	N/A
picks	word	7184	N/A	N/A
land	word	7184	N/A	N/A
gotten	word	7179	N/A	N/A
result	word	7178	N/A	N/A
stanto003mic	player	7176	DH	NYY
service	word	7173	N/A	N/A
upgrade	word	7170	N/A	N/A
hall	word	7161	N/A	N/A
backup	word	7152	N/A	N/A
obp	word	7149	N/A	N/A
runner	word	7144	N/A	N/A
pieces	word	7129	N/A	N/A
story	word	7127	N/A	N/A
pinch	word	7120	N/A	N/A
writes	word	7115	N/A	N/A
leadoff	word	7109	N/A	N/A
freema002fre	player	7108	1B	ATL
march	word	7102	N/A	N/A
dealt	word	7097	N/A	N/A
rough	word	7081	N/A	N/A
advantage	word	7065	N/A	N/A
slashed	word	7064	N/A	N/A
highly	word	7058	N/A	N/A
named	word	7052	N/A	N/A
mentioned	word	7046	N/A	N/A
leaving	word	7040	N/A	N/A
core	word	7030	N/A	N/A
range	word	7023	N/A	N/A
serious	word	7007	N/A	N/A
changeup	word	7001	N/A	N/A
espn	word	6990	N/A	N/A
guaranteed	word	6975	N/A	N/A
race	word	6967	N/A	N/A
factor	word	6963	N/A	N/A
daniel	word	6961	N/A	N/A
dropped	word	6923	N/A	N/A
younger	word	6919	N/A	N/A
offers	word	6911	N/A	N/A
sp	word	6908	N/A	N/A
sample	word	6898	N/A	N/A
defensively	word	6891	N/A	N/A
title	word	6891	N/A	N/A
chase	word	6886	N/A	N/A
build	word	6875	N/A	N/A
wrong	word	6865	N/A	N/A
reasons	word	6863	N/A	N/A
taillo001jam	player	6857	SP	PIT
candidates	word	6850	N/A	N/A
hunter	word	6847	N/A	N/A
slugging	word	6841	N/A	N/A
dealing	word	6835	N/A	N/A
wait	word	6832	N/A	N/A
garrett	word	6832	N/A	N/A
utility	word	6818	N/A	N/A
travis	word	6790	N/A	N/A
trip	word	6786	N/A	N/A
solo	word	6784	N/A	N/A
chart	word	6773	N/A	N/A
include	word	6770	N/A	N/A
knee	word	6768	N/A	N/A
receive	word	6751	N/A	N/A
bringing	word	6735	N/A	N/A
recorded	word	6728	N/A	N/A
joey	word	6706	N/A	N/A
loaded	word	6702	N/A	N/A
happened	word	6699	N/A	N/A
operations	word	6692	N/A	N/A
outings	word	6687	N/A	N/A
released	word	6682	N/A	N/A
winner	word	6673	N/A	N/A
split	word	6661	N/A	N/A
class	word	6655	N/A	N/A
swinging	word	6655	N/A	N/A
feels	word	6653	N/A	N/A
talk	word	6638	N/A	N/A
fell	word	6596	N/A	N/A
scheduled	word	6593	N/A	N/A
breakout	word	6591	N/A	N/A
p	word	6588	N/A	N/A
realmuto	word	6581	N/A	N/A
neither	word	6579	N/A	N/A
devers000raf	player	6569	3B	BOS
suffered	word	6569	N/A	N/A
favorite	word	6563	N/A	N/A
kersha001cla	player	6559	SP	LAD
lee	word	6555	N/A	N/A
southpaw	word	6553	N/A	N/A
leads	word	6549	N/A	N/A
regardless	word	6547	N/A	N/A
promoted	word	6540	N/A	N/A
expectations	word	6536	N/A	N/A
breaking	word	6535	N/A	N/A
choice	word	6535	N/A	N/A
entered	word	6524	N/A	N/A
immediately	word	6523	N/A	N/A
eric	word	6518	N/A	N/A
opportunities	word	6517	N/A	N/A
decided	word	6513	N/A	N/A
surprising	word	6508	N/A	N/A
catch	word	6504	N/A	N/A
arguably	word	6501	N/A	N/A
life	word	6497	N/A	N/A
previously	word	6497	N/A	N/A
status	word	6493	N/A	N/A
media	word	6491	N/A	N/A
saying	word	6489	N/A	N/A
reyes	word	6472	N/A	N/A
doubt	word	6466	N/A	N/A
rogers	word	6462	N/A	N/A
donaldson	word	6461	N/A	N/A
figures	word	6457	N/A	N/A
spring001geo	player	6452	OF	HOU
fairly	word	6450	N/A	N/A
sides	word	6447	N/A	N/A
stands	word	6432	N/A	N/A
international	word	6432	N/A	N/A
slightly	word	6429	N/A	N/A
possibly	word	6412	N/A	N/A
qualifying	word	6405	N/A	N/A
replacement	word	6402	N/A	N/A
unless	word	6399	N/A	N/A
twice	word	6395	N/A	N/A
bogaer001xan	player	6379	SS	BOS
luxury	word	6366	N/A	N/A
stadium	word	6362	N/A	N/A
contreras	word	6359	N/A	N/A
remember	word	6358	N/A	N/A
confor001mic	player	6349	OF	NYM
paid	word	6348	N/A	N/A
board	word	6333	N/A	N/A
plans	word	6317	N/A	N/A
decisions	word	6296	N/A	N/A
lhp	word	6290	N/A	N/A
veterans	word	6284	N/A	N/A
owns	word	6281	N/A	N/A
elsewhere	word	6277	N/A	N/A
wheele001zac	player	6274	SP	PHI
successful	word	6265	N/A	N/A
relatively	word	6265	N/A	N/A
provided	word	6262	N/A	N/A
onto	word	6252	N/A	N/A
rankings	word	6244	N/A	N/A
compared	word	6242	N/A	N/A
answer	word	6239	N/A	N/A
stars	word	6239	N/A	N/A
talented	word	6236	N/A	N/A
guarantee	word	6209	N/A	N/A
productive	word	6203	N/A	N/A
james	word	6201	N/A	N/A
asked	word	6194	N/A	N/A
using	word	6182	N/A	N/A
difference	word	6179	N/A	N/A
championship	word	6172	N/A	N/A
returns	word	6160	N/A	N/A
strength	word	6155	N/A	N/A
drive	word	6152	N/A	N/A
arraez000lui	player	6145	2B	MIN
tweets	word	6136	N/A	N/A
says	word	6121	N/A	N/A
tell	word	6107	N/A	N/A
effort	word	6106	N/A	N/A
easily	word	6104	N/A	N/A
hopes	word	6102	N/A	N/A
bruce	word	6098	N/A	N/A
ending	word	6086	N/A	N/A
hurt	word	6082	N/A	N/A
corey	word	6077	N/A	N/A
toward	word	6072	N/A	N/A
seemingly	word	6071	N/A	N/A
platoon	word	6063	N/A	N/A
america	word	6055	N/A	N/A
levels	word	6050	N/A	N/A
competition	word	6038	N/A	N/A
member	word	6038	N/A	N/A
extended	word	6017	N/A	N/A
tomorrow	word	6017	N/A	N/A
slot	word	6004	N/A	N/A
signs	word	6001	N/A	N/A
ken	word	5996	N/A	N/A
gurriel	word	5990	N/A	N/A
changes	word	5986	N/A	N/A
primary	word	5983	N/A	N/A
quick	word	5978	N/A	N/A
agreement	word	5973	N/A	N/A
opposing	word	5966	N/A	N/A
ozuna-002mar	player	5939	DH	ATL
south	word	5936	N/A	N/A
leverage	word	5931	N/A	N/A
bichet000bo-	player	5930	SS	TOR
kimbre001cra	player	5923	RP	BOS
aaa	word	5918	N/A	N/A
murphy	word	5916	N/A	N/A
upcoming	word	5910	N/A	N/A
send	word	5902	N/A	N/A
exit	word	5902	N/A	N/A
morning	word	5899	N/A	N/A
shouldn	word	5894	N/A	N/A
fine	word	5890	N/A	N/A
patrick	word	5883	N/A	N/A
additional	word	5877	N/A	N/A
acquisition	word	5876	N/A	N/A
schedule	word	5875	N/A	N/A
completely	word	5863	N/A	N/A
weren	word	5858	N/A	N/A
defender	word	5858	N/A	N/A
syndergaard	word	5850	N/A	N/A
mccutc001and	player	5842	OF	PIT
cash	word	5834	N/A	N/A
jason	word	5832	N/A	N/A
replace	word	5815	N/A	N/A
altuve001jos	player	5812	2B	HOU
darvis001yu-	player	5811	SP	SDP
concern	word	5799	N/A	N/A
lewis-002roy	player	5796	3B	MIN
lindor000fra	player	5795	SS	CLE
area	word	5781	N/A	N/A
follow	word	5778	N/A	N/A
zach	word	5771	N/A	N/A
abreu	word	5770	N/A	N/A
ss	word	5764	N/A	N/A
school	word	5749	N/A	N/A
rates	word	5744	N/A	N/A
counsell	word	5741	N/A	N/A
live	word	5739	N/A	N/A
acquiring	word	5737	N/A	N/A
avoid	word	5733	N/A	N/A
pace	word	5715	N/A	N/A
generally	word	5712	N/A	N/A
watching	word	5702	N/A	N/A
whose	word	5699	N/A	N/A
exchange	word	5691	N/A	N/A
slashing	word	5691	N/A	N/A
network	word	5688	N/A	N/A
clubhouse	word	5667	N/A	N/A
suzuki001sei	player	5666	OF	CHC
jonathan	word	5662	N/A	N/A
state	word	5661	N/A	N/A
luke	word	5652	N/A	N/A
shut	word	5649	N/A	N/A
profile	word	5643	N/A	N/A
keuchel	word	5642	N/A	N/A
fielding	word	5632	N/A	N/A
slow	word	5631	N/A	N/A
college	word	5629	N/A	N/A
agreed	word	5624	N/A	N/A
yelich001chr	player	5622	LF	MIL
craig	word	5622	N/A	N/A
bradley	word	5619	N/A	N/A
joining	word	5608	N/A	N/A
path	word	5605	N/A	N/A
talking	word	5586	N/A	N/A
compete	word	5585	N/A	N/A
error	word	5581	N/A	N/A
additions	word	5573	N/A	N/A
marte-001sta	player	5567	CF	PIT
pen	word	5567	N/A	N/A
jones	word	5563	N/A	N/A
saved	word	5561	N/A	N/A
marks	word	5550	N/A	N/A
gordon	word	5546	N/A	N/A
caught	word	5538	N/A	N/A
arenad001nol	player	5520	3B	COL
sanche001gar	player	5495	C	NYY
tossed	word	5491	N/A	N/A
ben	word	5490	N/A	N/A
match	word	5485	N/A	N/A
nimmo-000bra	player	5481	OF	NYM
stand	word	5466	N/A	N/A
towards	word	5465	N/A	N/A
exciting	word	5463	N/A	N/A
offensively	word	5459	N/A	N/A
crow-a000pet	player	5448	CF	CHC
pa	word	5446	N/A	N/A
consistently	word	5444	N/A	N/A
luck	word	5434	N/A	N/A
certain	word	5431	N/A	N/A
activated	word	5412	N/A	N/A
snell-000bla	player	5407	SP	TBD
fully	word	5394	N/A	N/A
pop	word	5389	N/A	N/A
large	word	5385	N/A	N/A
city	word	5379	N/A	N/A
massive	word	5377	N/A	N/A
presence	word	5377	N/A	N/A
bonus	word	5377	N/A	N/A
eovald001nat	player	5355	SP	BOS
contention	word	5354	N/A	N/A
tie	word	5353	N/A	N/A
truly	word	5350	N/A	N/A
fellow	word	5346	N/A	N/A
decade	word	5332	N/A	N/A
foot	word	5331	N/A	N/A
produced	word	5321	N/A	N/A
extremely	word	5316	N/A	N/A
officially	word	5308	N/A	N/A
failed	word	5306	N/A	N/A
brad	word	5306	N/A	N/A
frame	word	5306	N/A	N/A
happ--000ian	player	5300	OF	CHC
castro	word	5299	N/A	N/A
disappointing	word	5299	N/A	N/A
metrics	word	5294	N/A	N/A
hamstring	word	5291	N/A	N/A
whatever	word	5283	N/A	N/A
buyout	word	5280	N/A	N/A
derek	word	5277	N/A	N/A
december	word	5274	N/A	N/A
check	word	5274	N/A	N/A
drop	word	5271	N/A	N/A
largely	word	5256	N/A	N/A
curveball	word	5253	N/A	N/A
seager	word	5243	N/A	N/A
shows	word	5242	N/A	N/A
imagine	word	5236	N/A	N/A
scenario	word	5236	N/A	N/A
absence	word	5234	N/A	N/A
absolutely	word	5226	N/A	N/A
leaves	word	5219	N/A	N/A
hoerne000nic	player	5218	2B	CHC
attention	word	5218	N/A	N/A
jump	word	5217	N/A	N/A
table	word	5215	N/A	N/A
diaz--004edw	player	5211	RP	NYM
kelly	word	5205	N/A	N/A
waiting	word	5199	N/A	N/A
improvement	word	5196	N/A	N/A
knows	word	5187	N/A	N/A
indeed	word	5183	N/A	N/A
stick	word	5181	N/A	N/A
article	word	5169	N/A	N/A
wright	word	5165	N/A	N/A
peralta	word	5160	N/A	N/A
particular	word	5147	N/A	N/A
cease-000dyl	player	5145	SP	CHW
roughly	word	5138	N/A	N/A
sitting	word	5137	N/A	N/A
hicks	word	5133	N/A	N/A
likes	word	5129	N/A	N/A
disabled	word	5122	N/A	N/A
turning	word	5116	N/A	N/A
clip	word	5113	N/A	N/A
force	word	5100	N/A	N/A
quinta001jos	player	5100	SP	CHC
broke	word	5098	N/A	N/A
proven	word	5094	N/A	N/A
castel002nic	player	5078	OF	DET
stop	word	5071	N/A	N/A
happens	word	5068	N/A	N/A
advanced	word	5060	N/A	N/A
hole	word	5042	N/A	N/A
brett	word	5038	N/A	N/A
majority	word	5037	N/A	N/A
latter	word	5034	N/A	N/A
involved	word	5032	N/A	N/A
package	word	5031	N/A	N/A
door	word	5023	N/A	N/A
shutout	word	5019	N/A	N/A
ask	word	5013	N/A	N/A
lowest	word	5010	N/A	N/A
singled	word	5003	N/A	N/A
aggressive	word	5003	N/A	N/A
switch	word	4997	N/A	N/A
grade	word	4994	N/A	N/A
promising	word	4989	N/A	N/A
sit	word	4982	N/A	N/A
frazier	word	4976	N/A	N/A
percentile	word	4974	N/A	N/A
babip	word	4973	N/A	N/A
opener	word	4972	N/A	N/A
sinker	word	4968	N/A	N/A
decide	word	4961	N/A	N/A
shortened	word	4952	N/A	N/A
pipeline	word	4939	N/A	N/A
earning	word	4938	N/A	N/A
fewer	word	4930	N/A	N/A
johnson	word	4930	N/A	N/A
sweep	word	4929	N/A	N/A
joined	word	4923	N/A	N/A
damage	word	4923	N/A	N/A
carry	word	4918	N/A	N/A
sits	word	4918	N/A	N/A
caliber	word	4914	N/A	N/A
brings	word	4914	N/A	N/A
holding	word	4911	N/A	N/A
meaning	word	4910	N/A	N/A
bell--007jos	player	4909	1B	PIT
danny	word	4908	N/A	N/A
headed	word	4905	N/A	N/A
direction	word	4901	N/A	N/A
drove	word	4898	N/A	N/A
superstar	word	4893	N/A	N/A
changed	word	4891	N/A	N/A
comments	word	4891	N/A	N/A
picture	word	4889	N/A	N/A
uniform	word	4886	N/A	N/A
burnes000cor	player	4882	SP	MIL
aside	word	4870	N/A	N/A
bucs	word	4868	N/A	N/A
bryant001kri	player	4867	3B	CHC
confidence	word	4866	N/A	N/A
brief	word	4864	N/A	N/A
situations	word	4860	N/A	N/A
tried	word	4853	N/A	N/A
zack	word	4851	N/A	N/A
florida	word	4850	N/A	N/A
ratio	word	4846	N/A	N/A
tatis	word	4838	N/A	N/A
singles	word	4837	N/A	N/A
pull	word	4826	N/A	N/A
cards	word	4819	N/A	N/A
pressure	word	4818	N/A	N/A
enter	word	4813	N/A	N/A
happy	word	4808	N/A	N/A
bryan	word	4807	N/A	N/A
proved	word	4806	N/A	N/A
finding	word	4796	N/A	N/A
becoming	word	4791	N/A	N/A
fort	word	4788	N/A	N/A
period	word	4786	N/A	N/A
wichita	word	4783	N/A	N/A
concerns	word	4781	N/A	N/A
hands	word	4777	N/A	N/A
claimed	word	4776	N/A	N/A
battle	word	4774	N/A	N/A
present	word	4773	N/A	N/A
promotion	word	4768	N/A	N/A
evening	word	4763	N/A	N/A
balance	word	4762	N/A	N/A
dave	word	4760	N/A	N/A
adds	word	4757	N/A	N/A
box	word	4754	N/A	N/A
meetings	word	4752	N/A	N/A
develop	word	4747	N/A	N/A
squad	word	4742	N/A	N/A
regarding	word	4740	N/A	N/A
landed	word	4729	N/A	N/A
asking	word	4727	N/A	N/A
example	word	4713	N/A	N/A
rodon-000car	player	4711	SP	CHW
trips	word	4699	N/A	N/A
mcneil000jef	player	4698	2B	NYM
rizzo	word	4696	N/A	N/A
cespedes	word	4690	N/A	N/A
ownership	word	4686	N/A	N/A
kepler001max	player	4681	OF	MIN
flexibility	word	4679	N/A	N/A
november	word	4674	N/A	N/A
montgomery	word	4673	N/A	N/A
rodrig006edu	player	4670	SP	BOS
trouble	word	4669	N/A	N/A
increase	word	4665	N/A	N/A
problems	word	4661	N/A	N/A
trio	word	4661	N/A	N/A
size	word	4654	N/A	N/A
handle	word	4647	N/A	N/A
imanag000sho	player	4646	SP	CHC
attempt	word	4642	N/A	N/A
financial	word	4637	N/A	N/A
versus	word	4636	N/A	N/A
excited	word	4632	N/A	N/A
nola	word	4630	N/A	N/A
bigger	word	4630	N/A	N/A
sean	word	4629	N/A	N/A
date	word	4626	N/A	N/A
combination	word	4624	N/A	N/A
performances	word	4621	N/A	N/A
steve	word	4617	N/A	N/A
righties	word	4617	N/A	N/A
recalled	word	4611	N/A	N/A
schwar001kyl	player	4607	LF	CHC
adams	word	4605	N/A	N/A
necessarily	word	4602	N/A	N/A
francisco	word	4598	N/A	N/A
rebuilding	word	4591	N/A	N/A
support	word	4584	N/A	N/A
gerrit	word	4581	N/A	N/A
losses	word	4579	N/A	N/A
respectively	word	4575	N/A	N/A
greene	word	4561	N/A	N/A
giolit000luc	player	4552	SP	CHW
upper	word	4548	N/A	N/A
entirely	word	4537	N/A	N/A
parts	word	4526	N/A	N/A
crawford	word	4524	N/A	N/A
alone	word	4515	N/A	N/A
forced	word	4512	N/A	N/A
otherwise	word	4512	N/A	N/A
wrote	word	4507	N/A	N/A
rival	word	4506	N/A	N/A
boyd--000mat	player	4501	SP	DET
daily	word	4492	N/A	N/A
averaged	word	4491	N/A	N/A
struggle	word	4484	N/A	N/A
hosmer	word	4481	N/A	N/A
ct	word	4480	N/A	N/A
wall	word	4474	N/A	N/A
vazque001chr	player	4473	C	BOS
established	word	4471	N/A	N/A
rapids	word	4469	N/A	N/A
produce	word	4469	N/A	N/A
contender	word	4463	N/A	N/A
removed	word	4461	N/A	N/A
cedar	word	4449	N/A	N/A
comfortable	word	4449	N/A	N/A
speaking	word	4447	N/A	N/A
voting	word	4443	N/A	N/A
opened	word	4441	N/A	N/A
santana	word	4438	N/A	N/A
thinking	word	4429	N/A	N/A
saints	word	4423	N/A	N/A
tanner	word	4416	N/A	N/A
covid	word	4408	N/A	N/A
matz--001ste	player	4408	SP	NYM
benefit	word	4405	N/A	N/A
knew	word	4402	N/A	N/A
morton001cha	player	4392	SP	ATL
harvey	word	4391	N/A	N/A
rojas	word	4386	N/A	N/A
fire	word	4381	N/A	N/A
bounce	word	4376	N/A	N/A
required	word	4376	N/A	N/A
span	word	4375	N/A	N/A
annual	word	4375	N/A	N/A
benint000and	player	4374	LF	BOS
minimum	word	4374	N/A	N/A
smith-000dom	player	4373	1B	NYM
suggests	word	4367	N/A	N/A
sort	word	4365	N/A	N/A
odds	word	4362	N/A	N/A
hernan000teo	player	4359	OF	TOR
favor	word	4358	N/A	N/A
performed	word	4343	N/A	N/A
backs	word	4341	N/A	N/A
pulled	word	4328	N/A	N/A
corbin	word	4320	N/A	N/A
underwent	word	4319	N/A	N/A
ballpark	word	4316	N/A	N/A
wood	word	4315	N/A	N/A
sport	word	4312	N/A	N/A
skills	word	4310	N/A	N/A
official	word	4308	N/A	N/A
feeling	word	4307	N/A	N/A
incredible	word	4307	N/A	N/A
teammates	word	4304	N/A	N/A
tenure	word	4302	N/A	N/A
boras	word	4299	N/A	N/A
read	word	4294	N/A	N/A
alvarez	word	4291	N/A	N/A
progress	word	4290	N/A	N/A
evan	word	4290	N/A	N/A
intriguing	word	4285	N/A	N/A
l	word	4283	N/A	N/A
ton	word	4273	N/A	N/A
hill	word	4272	N/A	N/A
story-000tre	player	4271	SS	COL
sacrifice	word	4271	N/A	N/A
outstanding	word	4271	N/A	N/A
sometimes	word	4267	N/A	N/A
light	word	4262	N/A	N/A
finishing	word	4259	N/A	N/A
reaching	word	4258	N/A	N/A
tim	word	4257	N/A	N/A
necessary	word	4257	N/A	N/A
gausma001kev	player	4251	SP	TOR
rosario	word	4248	N/A	N/A
building	word	4240	N/A	N/A
leader	word	4236	N/A	N/A
tony	word	4235	N/A	N/A
rank	word	4229	N/A	N/A
jacob	word	4225	N/A	N/A
share	word	4208	N/A	N/A
selection	word	4207	N/A	N/A
polanc001jor	player	4206	SS	MIN
urias	word	4191	N/A	N/A
becomes	word	4179	N/A	N/A
require	word	4177	N/A	N/A
essentially	word	4172	N/A	N/A
native	word	4169	N/A	N/A
reliable	word	4168	N/A	N/A
severi000lui	player	4166	SP	NYY
landing	word	4150	N/A	N/A
jorge	word	4150	N/A	N/A
assuming	word	4148	N/A	N/A
significantly	word	4143	N/A	N/A
glasno000tyl	player	4139	SP	TBD
jimenez	word	4138	N/A	N/A
belt	word	4128	N/A	N/A
typically	word	4128	N/A	N/A
stole	word	4119	N/A	N/A
shaw--000mat	player	4119	3B	CHC
steal	word	4108	N/A	N/A
space	word	4105	N/A	N/A
signings	word	4102	N/A	N/A
fried-001max	player	4101	SP	ATL
ronald	word	4095	N/A	N/A
wind	word	4094	N/A	N/A
locked	word	4090	N/A	N/A
statcast	word	4090	N/A	N/A
max	word	4085	N/A	N/A
boost	word	4084	N/A	N/A
flaher000jac	player	4081	SP	STL
usually	word	4078	N/A	N/A
hendri001kyl	player	4078	SP	CHC
mention	word	4076	N/A	N/A
goldsc001pau	player	4073	1B	STL
turns	word	4070	N/A	N/A
special	word	4070	N/A	N/A
drs	word	4064	N/A	N/A
cora	word	4062	N/A	N/A
woba	word	4060	N/A	N/A
row	word	4051	N/A	N/A
super	word	4050	N/A	N/A
ranking	word	4049	N/A	N/A
puts	word	4048	N/A	N/A
logan	word	4044	N/A	N/A
familiar	word	4044	N/A	N/A
anders003tim	player	4041	SS	CHW
view	word	4035	N/A	N/A
dylan	word	4033	N/A	N/A
pablo	word	4032	N/A	N/A
lugo--000jac	player	4029	RP	NYM
pham--001tho	player	4026	OF	STL
grichu001ran	player	4025	OF	TOR
throws	word	4023	N/A	N/A
scouting	word	4020	N/A	N/A
noah	word	4018	N/A	N/A
rosari000ame	player	4015	SS	NYM
owner	word	3995	N/A	N/A
movement	word	3993	N/A	N/A
serve	word	3992	N/A	N/A
