word	type	count	position	team
proved	word	4806		
finding	word	4796		
becoming	word	4791		
fort	word	4788		
period	word	4786		
wichita	word	4783		
concerns	word	4781		
hands	word	4777		
claimed	word	4776		
battle	word	4774		
present	word	4773		
promotion	word	4768		
evening	word	4763		
balance	word	4762		
dave	word	4760		
adds	word	4757		
box	word	4754		
meetings	word	4752		
develop	word	4747		
squad	word	4742		
regarding	word	4740		
landed	word	4729		
asking	word	4727		
example	word	4713		
rodon-000car	player	4711	SP	CHW
trips	word	4699		
mcneil000jef	player	4698	2B	NYM
rizzo	word	4696		
cespedes	word	4690		
ownership	word	4686		
kepler001max	player	4681	OF	MIN
flexibility	word	4679		
november	word	4674		
montgomery	word	4673		
rodrig006edu	player	4670	SP	BOS
trouble	word	4669		
increase	word	4665		
problems	word	4661		
trio	word	4661		
size	word	4654		
handle	word	4647		
imanag000sho	player	4646	SP	CHC
attempt	word	4642		
financial	word	4637		
versus	word	4636		
excited	word	4632		
nola	word	4630		
bigger	word	4630		
sean	word	4629		
date	word	4626		
combination	word	4624		
performances	word	4621		
steve	word	4617		
righties	word	4617		
recalled	word	4611		
schwar001kyl	player	4607	LF	CHC
adams	word	4605		
necessarily	word	4602		
francisco	word	4598		
rebuilding	word	4591		
support	word	4584		
gerrit	word	4581		
losses	word	4579		
respectively	word	4575		
greene	word	4561		
giolit000luc	player	4552	SP	CHW
upper	word	4548		
entirely	word	4537		
parts	word	4526		
crawford	word	4524		
alone	word	4515		
forced	word	4512		
otherwise	word	4512		
wrote	word	4507		
rival	word	4506		
boyd--000mat	player	4501	SP	DET
daily	word	4492		
averaged	word	4491		
struggle	word	4484		
hosmer	word	4481		
ct	word	4480		
wall	word	4474		
vazque001chr	player	4473	C	BOS
established	word	4471		
rapids	word	4469		
produce	word	4469		
contender	word	4463		
removed	word	4461		
cedar	word	4449		
comfortable	word	4449		
speaking	word	4447		
voting	word	4443		
opened	word	4441		
santana	word	4438		
thinking	word	4429		
saints	word	4423		
tanner	word	4416		
covid	word	4408		
matz--001ste	player	4408	SP	NYM
benefit	word	4405		
knew	word	4402		
morton001cha	player	4392	SP	ATL
harvey	word	4391		
rojas	word	4386		
fire	word	4381		
bounce	word	4376		
required	word	4376		
span	word	4375		
annual	word	4375		
benint000and	player	4374	LF	BOS
minimum	word	4374		
smith-000dom	player	4373	1B	NYM
suggests	word	4367		
sort	word	4365		
odds	word	4362		
hernan000teo	player	4359	OF	TOR
favor	word	4358		
performed	word	4343		
backs	word	4341		
pulled	word	4328		
corbin	word	4320		
underwent	word	4319		
ballpark	word	4316		
wood	word	4315		
sport	word	4312		
skills	word	4310		
official	word	4308		
feeling	word	4307		
incredible	word	4307		
teammates	word	4304		
tenure	word	4302		
boras	word	4299		
read	word	4294		
alvarez	word	4291		
progress	word	4290		
evan	word	4290		
intriguing	word	4285		
l	word	4283		
ton	word	4273		
hill	word	4272		
story-000tre	player	4271	SS	COL
sacrifice	word	4271		
outstanding	word	4271		
sometimes	word	4267		
light	word	4262		
finishing	word	4259		
reaching	word	4258		
tim	word	4257		
necessary	word	4257		
gausma001kev	player	4251	SP	TOR
rosario	word	4248		
building	word	4240		
leader	word	4236		
tony	word	4235		
rank	word	4229		
jacob	word	4225		
share	word	4208		
selection	word	4207		
polanc001jor	player	4206	SS	MIN
urias	word	4191		
becomes	word	4179		
require	word	4177		
essentially	word	4172		
native	word	4169		
reliable	word	4168		
severi000lui	player	4166	SP	NYY
landing	word	4150		
jorge	word	4150		
assuming	word	4148		
significantly	word	4143		
glasno000tyl	player	4139	SP	TBD
jimenez	word	4138		
belt	word	4128		
typically	word	4128		
stole	word	4119		
shaw--000mat	player	4119	3B	CHC
steal	word	4108		
space	word	4105		
signings	word	4102		
fried-001max	player	4101	SP	ATL
ronald	word	4095		
wind	word	4094		
locked	word	4090		
statcast	word	4090		
max	word	4085		
boost	word	4084		
flaher000jac	player	4081	SP	STL
usually	word	4078		
hendri001kyl	player	4078	SP	CHC
mention	word	4076		
goldsc001pau	player	4073	1B	STL
turns	word	4070		
special	word	4070		
drs	word	4064		
cora	word	4062		
woba	word	4060		
row	word	4051		
super	word	4050		
ranking	word	4049		
puts	word	4048		
logan	word	4044		
familiar	word	4044		
anders003tim	player	4041	SS	CHW
view	word	4035		
dylan	word	4033		
pablo	word	4032		
lugo--000jac	player	4029	RP	NYM
pham--001tho	player	4026	OF	STL
grichu001ran	player	4025	OF	TOR
throws	word	4023		
scouting	word	4020		
noah	word	4018		
rosari000ame	player	4015	SS	NYM
owner	word	3995		
movement	word	3993		
serve	word	3992		
alongside	word	3990		
ba	word	3981		
errors	word	3971		
itself	word	3968		
torres000gle	player	3966	2B	NYY
ian	word	3966		
harrison	word	3964		
version	word	3963		
hader-000jos	player	3959	RP	MIL
steele000jus	player	3958	SP	CHC
projections	word	3957		
inflammation	word	3955		
suggested	word	3954		
threat	word	3953		
feet	word	3948		
primarily	word	3948		
heard	word	3947		
sell	word	3946		
threshold	word	3944		
main	word	3943		
alcant000san	player	3937	SP	FLA
phils	word	3936		
white	word	3934		
keeps	word	3933		
contest	word	3933		
wonder	word	3931		
calling	word	3926		
diamond	word	3925		
test	word	3921		
anywhere	word	3918		
fast	word	3916		
santan001car	player	3915	1B	CLE
sending	word	3915		
blow	word	3915		
remained	word	3913		
wong	word	3912		
friendly	word	3907		
bailey	word	3905		
prime	word	3901		
king	word	3895		
thomas	word	3888		
castil013lui	player	3879	SP	CIN
cannot	word	3877		
bader-000har	player	3877	CF	STL
lock	word	3876		
busch-002mic	player	3862	1B	CHC
address	word	3861		
create	word	3858		
family	word	3856		
handful	word	3856		
lance	word	3854		
goal	word	3849		
stephen	word	3844		
affiliate	word	3839		
dallas	word	3837		
fish	word	3836		
discussed	word	3833		
controllable	word	3828		
matchup	word	3827		
recovery	word	3826		
opposite	word	3825		
lone	word	3824		
paddac000chr	player	3819	SP	MIN
guess	word	3817		
bet	word	3813		
spencer	word	3811		
february	word	3810		
logged	word	3809		
books	word	3803		
cano	word	3802		
oblique	word	3796		
update	word	3793		
cashman	word	3792		
tier	word	3792		
pool	word	3779		
bautista	word	3778		
hill--002ric	player	3777	SP	LAD
jay	word	3772		
surrendered	word	3768		
reasonable	word	3768		
pre	word	3767		
harris	word	3763		
berrio000jos	player	3760	SP	MIN
suggest	word	3759		
event	word	3758		
cf	word	3754		
suarez	word	3753		
christian	word	3753		
steals	word	3752		
holds	word	3749		
corresponding	word	3749		
slated	word	3746		
lynn	word	3744		
remainder	word	3742		
pursue	word	3739		
claim	word	3736		
decline	word	3735		
ramos	word	3733		
setting	word	3731		
iglesi001jos	player	3730	SS	DET
keller000mit	player	3730	SP	PIT
coaching	word	3723		
bobby	word	3718		
safe	word	3717		
paying	word	3712		
passed	word	3708		
tying	word	3706		
basis	word	3706		
bright	word	3703		
syracuse	word	3700		
peterson	word	3695		
conversation	word	3686		
zero	word	3683		
nobody	word	3682		
moments	word	3680		
carpenter	word	3674		
contenders	word	3673		
heavily	word	3670		
jed	word	3668		
men	word	3663		
business	word	3659		
reynol000bry	player	3658	OF	PIT
fernando	word	3656		
castro003wil	player	3655	OF	DET
heavy	word	3654		
pass	word	3652		
offered	word	3649		
juan	word	3649		
rob	word	3648		
built	word	3645		
bob	word	3640		
stewart	word	3634		
moore	word	3634		
extend	word	3630		
pillar000kev	player	3628	OF	TOR
teammate	word	3626		
presumably	word	3624		
semien001mar	player	3616	SS	OAK
nelson	word	3616		
depending	word	3616		
surge	word	3615		
classic	word	3612		
gap	word	3611		
indicated	word	3603		
jesse	word	3601		
january	word	3601		
arnaud	word	3600		
pro	word	3595		
soler-000jor	player	3594	OF	KCR
grand	word	3593		
legitimate	word	3592		
release	word	3590		
archer	word	3584		
experienced	word	3584		
ones	word	3578		
basemen	word	3569		
cover	word	3568		
stellar	word	3565		
doubled	word	3555		
infielders	word	3554		
welcome	word	3553		
vladimir	word	3553		
miles	word	3552		
kim	word	3551		
stage	word	3549		
moncad000joh	player	3548	3B	CHW
versatility	word	3541		
apparently	word	3540		
aa	word	3539		
dan	word	3534		
limit	word	3534		
lemahieu	word	3533		
air	word	3532		
fowler	word	3529		
musgrove	word	3529		
jim	word	3527		
press	word	3526		
pact	word	3524		
pushed	word	3518		
hoped	word	3515		
dominican	word	3514		
wallne000mat	player	3514	OF	MIN
works	word	3510		
waiver	word	3501		
fresh	word	3499		
tender	word	3495		
lists	word	3495		
encarnacion	word	3490		
hayes	word	3483		
frazie001ada	player	3482	2B	PIT
listed	word	3482		
comeback	word	3482		
services	word	3481		
green	word	3479		
gallo	word	3476		
projects	word	3474		
shy	word	3469		
wade	word	3468		
steven	word	3467		
rosters	word	3460		
jesus	word	3460		
surprised	word	3455		
understand	word	3454		
except	word	3450		
ideal	word	3446		
hear	word	3444		
x	word	3442		
ceiling	word	3441		
weak	word	3440		
julien000edo	player	3438	2B	MIN
wrigley	word	3437		
oh	word	3435		
route	word	3430		
ends	word	3429		
suarez001eug	player	3427	3B	CIN
pomera001tho	player	3423	RP	BOS
iowa	word	3423		
brown	word	3423		
challenge	word	3419		
slump	word	3417		
miley-001wad	player	3413	SP	MIL
buffalo	word	3409		
maeda-001ken	player	3406	SP	LAD
roles	word	3402		
radar	word	3401		
increased	word	3399		
wacha-001mic	player	3398	SP	STL
yamamoto	word	3398		
immediate	word	3396		
information	word	3396		
various	word	3395		
video	word	3393		
usual	word	3393		
encouraging	word	3392		
window	word	3391		
bauer	word	3390		
billy	word	3390		
reference	word	3386		
dombrowski	word	3385		
fits	word	3385		
terrible	word	3384		
shane	word	3384		
stealing	word	3379		
consistency	word	3378		
reed	word	3370		
unable	word	3369		
linked	word	3364		
baez--000jav	player	3363	SS	CHC
nor	word	3361		
profar001jur	player	3361	LF	SDP
morel-000chr	player	3361	OF	CHC
victor	word	3360		
tendered	word	3357		
miranda	word	3355		
cutter	word	3353		
shift	word	3353		
sidelined	word	3352		
forget	word	3350		
escobar	word	3346		
hardly	word	3342		
sb	word	3341		
japan	word	3340		
lately	word	3339		
contending	word	3337		
begins	word	3333		
kc	word	3332		
related	word	3332		
credit	word	3329		
supposed	word	3327		
swings	word	3327		
eyes	word	3321		
herrera	word	3320		
wings	word	3318		
negative	word	3318		
prefer	word	3310		
regarded	word	3299		
stearns	word	3298		
rare	word	3296		
moustakas	word	3290		
tells	word	3288		
hurler	word	3287		
mccullers	word	3282		
collins	word	3279		
stated	word	3278		
retired	word	3278		
walker001tai	player	3276	SP	ARI
marquee	word	3276		
cause	word	3275		
upton	word	3274		
wide	word	3271		
reality	word	3270		
mitch	word	3268		
tampa	word	3268		
raise	word	3265		
filled	word	3263		
g	word	3260		
bwar	word	3253		
inf	word	3250		
perspective	word	3248		
tear	word	3248		
somewhere	word	3246		
robinson	word	3245		
anyway	word	3240		
molina	word	3238		
delivered	word	3237		
noting	word	3232		
lowe	word	3232		
discussion	word	3232		
curve	word	3231		
duran-000jho	player	3229	RP	MIN
ortiz	word	3226		
standings	word	3217		
committed	word	3217		
assume	word	3215		
rick	word	3206		
dozier	word	3205		
bumgarner	word	3203		
buy	word	3202		
peders001joc	player	3201	OF	LAD
shape	word	3194		
cheap	word	3188		
yanks	word	3188		
julio	word	3187		
alvare000yor	player	3186	DH	HOU
slam	word	3183		
replaced	word	3181		
hours	word	3179		
wrist	word	3170		
swap	word	3166		
thompson	word	3165		
contributor	word	3162		
marte	word	3162		
fantastic	word	3162		
surrounding	word	3160		
farmer	word	3159		
agree	word	3158		
bronx	word	3157		
desire	word	3157		
provides	word	3156		
connected	word	3152		
secure	word	3150		
fame	word	3146		
initially	word	3136		
qualified	word	3135		
talked	word	3133		
duran	word	3131		
greg	word	3123		
outright	word	3123		
inside	word	3117		
usage	word	3115		
tom	word	3112		
helping	word	3112		
perform	word	3109		
ober	word	3109		
clutch	word	3103		
gray	word	3103		
easier	word	3103		
opinion	word	3097		
stepped	word	3096		
owed	word	3093		
afford	word	3092		
jansen001ken	player	3091	RP	LAD
robert009dav	player	3089	RP	PHI
rendon	word	3087		
spoke	word	3084		
triples	word	3082		
speculation	word	3080		
horton000cad	player	3080	SP	CHC
initial	word	3079		
brooks	word	3077		
nightengale	word	3077		
cain	word	3075		
forearm	word	3075		
advance	word	3072		
vargas	word	3070		
caleb	word	3067		
argue	word	3067		
crochet	word	3062		
house	word	3062		
internal	word	3061		
trend	word	3059		
data	word	3057		
matters	word	3056		
chad	word	3054		
ran	word	3053		
listen	word	3052		
choose	word	3048		
neill	word	3046		
bulk	word	3046		
opted	word	3039		
stayed	word	3031		
setup	word	3030		
nunez	word	3028		
jeffers	word	3026		
strategy	word	3023		
flores003wil	player	3022	3B	SFG
members	word	3022		
care	word	3021		
halos	word	3019		
settled	word	3019		
falling	word	3015		
words	word	3015		
additionally	word	3013		
tremendous	word	3013		
promise	word	3013		
originally	word	3011		
stat	word	3010		
rally	word	3003		
trust	word	3002		
unclear	word	3000		
focused	word	3000		
holes	word	3000		
greinke	word	2999		
todd	word	2998		
argument	word	2993		
mahle	word	2993		
simple	word	2992		
porcello	word	2988		
perez-001sal	player	2988	C	KCR
sharp	word	2988		
rise	word	2986		
timeline	word	2982		
preller	word	2979		
leaguers	word	2979		
dfa	word	2978		
suspension	word	2977		
collected	word	2976		
sounds	word	2975		
baldelli	word	2973		
nn	word	2965		
unlike	word	2965		
discipline	word	2964		
adrian	word	2962		
continuing	word	2962		
castillo	word	2961		
puig	word	2958		
barnes	word	2958		
asset	word	2956		
olson	word	2953		
declined	word	2949		
roberts	word	2948		
project	word	2948		
backstop	word	2947		
sam	word	2942		
holland	word	2936		
paper	word	2935		
kemp	word	2935		
bounced	word	2934		
mauricio	word	2932		
franco	word	2931		
sat	word	2929		
sub	word	2928		
coast	word	2924		
output	word	2924		
management	word	2920		
tool	word	2920		
workload	word	2920		
larnac000tre	player	2919	OF	MIN
grandal	word	2917		
outlook	word	2915		
boone	word	2908		
corners	word	2908		
gomez	word	2902		
richards	word	2899		
leon	word	2899		
weaver	word	2896		
draw	word	2895		
projection	word	2891		
probability	word	2889		
broken	word	2889		
atkins	word	2888		
radio	word	2887		
jerry	word	2887		
uncertainty	word	2887		
salaries	word	2885		
barely	word	2883		
wise	word	2880		
pivett000nic	player	2878	SP	BOS
nate	word	2876		
university	word	2876		
kernels	word	2873		
leaguer	word	2873		
silver	word	2872		
greater	word	2871		
body	word	2871		
averaging	word	2870		
blake	word	2867		
strasburg	word	2866		
aforementioned	word	2866		
viewed	word	2865		
expensive	word	2863		
faces	word	2862		
skipper	word	2858		
suddenly	word	2857		
jumped	word	2856		
aroldis	word	2853		
fantasy	word	2853		
discuss	word	2850		
factors	word	2850		
contribute	word	2847		
bill	word	2845		
elias	word	2843		
woodruff	word	2842		
dugout	word	2840		
whiff	word	2839		
momentum	word	2838		
gibson002kyl	player	2837	SP	MIN
fulmer002mic	player	2832	RP	DET
passan	word	2832		
kirilloff	word	2831		
soroka000mic	player	2831	SP	ATL
standing	word	2828		
varland	word	2827		
specifically	word	2827		
carried	word	2827		
awards	word	2826		
believes	word	2825		
offering	word	2823		
urena	word	2822		
doubleheader	word	2820		
e	word	2818		
kluber	word	2816		
hoskin000rhy	player	2814	1B	PHI
deeper	word	2814		
mccann002jam	player	2813	C	DET
handers	word	2811		
quiet	word	2810		
served	word	2810		
areas	word	2807		
